 0.790531 0.39055
 0.216605 0.00220126
 0.739133 0.298464
 0.700492 0.240775
 -0.13469 0.000329108
 -0.342067 0.0136914
 -0.130705 0.000291858
 -0.931256 0.7521
 -1.23911 2.35743
 -0.328326 0.0116205
 -0.552962 0.0934937
 -0.701786 0.24256
 0.115581 0.000178464
 -0.501366 0.0631858
 -1.36523 3.47397
 -0.155898 0.000590693
 0.60118 0.130623
 -0.945068 0.797723
 -0.231033 0.00284902
 -0.411766 0.0287475
 -0.642321 0.170219
 0.117538 0.000190857
 1.5236 5.38874
 0.696776 0.235707
 -0.773555 0.358068
 1.54413 5.68508
 0.733504 0.289475
 0.0261698 4.69033e-07
 0.750373 0.317036
 0.0485524 5.55702e-06
 0.530971 0.0794845
 -0.595994 0.126173
 0.142714 0.000414825
 0.28037 0.0061791
 -0.0329629 1.1806e-06
 -0.170182 0.000838801
 0.232004 0.00289723
 0.308627 0.00907265
 -0.314673 0.00980476
 -1.03498 1.14742
 -0.926589 0.737137
 1.05409 1.23457
 0.102467 0.000110239
 -0.34241 0.0137462
 -0.32347 0.010948
 0.326461 0.0113587
 0.658168 0.187649
 -0.03112 9.37902e-07
 -1.8197 10.9647
 -0.50348 0.0642582
 0.288274 0.00690596
 1.21467 2.17689
 0.332539 0.0122284
 -1.75499 9.48626
 1.04709 1.20207
 1.23226 2.30571
 -0.305021 0.00865599
 0.261835 0.0047001
 0.870292 0.573666
 -0.181321 0.00108091
 0.451713 0.0416341
 0.878651 0.596027
 0.313225 0.00962559
 -0.0110601 1.49637e-08
 0.726527 0.278617
 -1.37272 3.55086
 0.0798259 4.06046e-05
 -0.730023 0.284018
 0.186723 0.00121559
 0.59731 0.127292
 0.259392 0.00452719
 0.407391 0.0275452
 -1.35549 3.37587
 0.925052 0.73226
 -0.54369 0.0873787
 -0.703485 0.244917
 0.341686 0.0136303
 -0.0272184 5.48843e-07
 -0.979112 0.919031
 -0.434772 0.035731
 -0.9128 0.69423
 0.600265 0.129829
 0.486327 0.0559387
 0.983873 0.937036
 -0.328214 0.0116045
 -0.189165 0.00128045
 -0.0543237 8.7088e-06
 0.531197 0.07962
 0.0557816 9.682e-06
 0.165284 0.000746316
 0.0365659 1.78773e-06
 0.0970727 8.87948e-05
 0.581837 0.114605
 0.554594 0.0946018
 0.423119 0.0320515
 -0.330631 0.0119501
 0.53743 0.0834236
 -0.214422 0.00211388
 0.252662 0.00407533
 0.410503 0.0283965
 1.06511 1.28697
 1.53961 5.61879
 -0.460734 0.045061
 0.438776 0.0370656
 0.442795 0.0384424
 0.362361 0.0172411
 0.657587 0.186988
 -1.3076 2.9235
 -0.275183 0.00573434
 -0.580694 0.113707
 -0.45682 0.0435494
 -0.307148 0.00890007
 1.43921 4.29034
 -1.21796 2.20058
 -0.843855 0.507075
 0.692757 0.230315
 1.89191 12.8115
 -0.593272 0.123884
 -0.661352 0.191307
 -0.977467 0.912871
 -0.900665 0.658042
 0.362009 0.0171743
 -0.463131 0.0460062
 0.362579 0.0172827
 0.0917291 7.07992e-05
 -0.667742 0.198808
 -0.649735 0.178215
 -0.266102 0.00501407
 -0.954172 0.828909
 0.926952 0.738295
 -0.643564 0.171541
 -0.24634 0.00368246
 -0.0235586 3.08035e-07
 0.254145 0.00417181
 -0.914309 0.69883
 -1.4587 4.52752
 -0.125837 0.000250747
 -1.21996 2.21501
 1.65547 7.51072
 -0.230254 0.00281081
 -1.07189 1.32007
 -0.731435 0.286222
 0.489903 0.0576024
 -0.790661 0.390806
 -0.259269 0.00451862
 -0.255813 0.00428245
 -0.0245245 3.61746e-07
 0.950036 0.814631
 0.788044 0.385657
 0.19807 0.00153913
 -1.10207 1.47516
 0.180403 0.0010592
 0.946795 0.803571
 -0.71822 0.266091
 1.21583 2.18518
 -0.657875 0.187315
 0.284236 0.00652702
 -0.949036 0.811204
 1.22334 2.2397
 -0.350298 0.0150574
 -0.329988 0.0118575
 0.209306 0.00191922
 1.54472 5.6937
 -0.506189 0.0656522
 1.3605 3.42601
 0.708034 0.251314
 -0.316729 0.0100636
 0.717142 0.264497
 -0.358659 0.0165474
 0.402409 0.0262223
 1.20866 2.13412
 -0.711739 0.256615
 -1.15589 1.78514
 0.528263 0.0778755
 -0.0950921 8.17669e-05
 -0.87792 0.594046
 0.6025 0.131774
 0.327356 0.0114837
 1.01042 1.04235
 -1.36421 3.46357
 0.136931 0.000351571
 -0.827829 0.469637
 -0.698674 0.238286
 0.353665 0.0156448
 -0.471315 0.0493451
 -0.697177 0.23625
 0.152851 0.000545844
 1.09988 1.46344
 0.601903 0.131252
 0.117052 0.000187719
 0.287942 0.0068742
 0.687946 0.223984
 0.266025 0.0050083
 1.30362 2.88801
 0.658467 0.187991
 0.323978 0.011017
 -0.331948 0.0121418
 -0.358395 0.0164986
 0.0497151 6.10875e-06
 0.385608 0.0221097
 -0.312122 0.00949065
 0.180127 0.00105273
 0.793407 0.396264
 0.238785 0.00325107
 -0.171807 0.000871296
 0.391506 0.0234939
 0.193551 0.00140341
 0.212826 0.00205163
 -0.464898 0.0467124
 -0.969329 0.882845
 -0.717563 0.265119
 -0.0407295 2.75193e-06
 -0.138002 0.000362691
 -0.31892 0.0103449
 -0.875015 0.586222
 -0.773995 0.358883
 0.0720032 2.68786e-05
 -0.629184 0.156715
 0.219835 0.00233556
 -0.158937 0.000638109
 -1.1393 1.68481
 -0.892958 0.635805
 0.227747 0.00269036
 -0.86739 0.566054
 -0.28639 0.00672711
 0.372374 0.0192273
 -0.120622 0.00021169
 -0.305029 0.00865692
 -1.0266 1.11072
 -0.294628 0.0075352
 -0.035407 1.57165e-06
 0.306793 0.00885899
 -0.456144 0.0432921
 -0.890758 0.629562
 0.839042 0.495604
 1.0194 1.07989
 0.360334 0.0168586
 2.01847 16.5991
 -0.294686 0.00754115
 1.47533 4.73761
 -0.233564 0.00297593
 1.09561 1.44086
 0.447854 0.0402297
 0.985653 0.943833
 0.127389 0.000263348
 1.47694 4.75834
 -0.269601 0.00528305
 -0.572653 0.107539
 0.848678 0.518768
 -0.308677 0.00907862
 -0.438965 0.0371294
 -0.375731 0.01993
 -0.806111 0.42226
 -0.0846001 5.12251e-05
 -0.129602 0.000282129
 -0.146966 0.000466515
 -0.904727 0.669994
 1.03023 1.12652
 -0.32947 0.0117833
 0.444141 0.0389121
 -0.569767 0.105387
 -0.0896173 6.45012e-05
 -0.308794 0.00909238
 -0.191317 0.00133973
 -1.28981 2.76757
 0.605987 0.134851
 -1.25263 2.46204
 1.05576 1.24239
 -0.812787 0.436423
 -0.593736 0.124272
 -1.35648 3.38571
 -0.314033 0.00972521
 0.218748 0.00228969
 -0.877463 0.592811
 0.203367 0.00171049
 -1.82139 11.0055
 0.528614 0.0780827
 0.441265 0.0379139
 1.10719 1.50278
