 -0.0740926 3.01369e-05
 0.593452 0.124034
 0.166457 0.000767728
 1.04288 1.18288
 -0.344388 0.0140667
 0.655329 0.184432
 -0.0452735 4.20123e-06
 -0.823852 0.460677
 -0.146716 0.000463354
 1.09138 1.41872
 0.188522 0.00126313
 0.626559 0.154116
 0.421753 0.0316397
 0.0502625 6.3823e-06
 -0.325111 0.0111719
 1.57485 6.15113
 0.776313 0.363202
 -0.0375219 1.98216e-06
 0.40907 0.028002
 -0.588507 0.119952
 1.20455 2.10523
 0.875858 0.588484
 0.809887 0.430226
 -0.375667 0.0199164
 -0.438767 0.0370628
 0.158507 0.000631242
 0.114493 0.000171838
 0.277399 0.00592133
 -0.556907 0.0961902
 0.0744599 3.0739e-05
 -1.34287 3.25193
 0.808006 0.426244
 0.367165 0.0181738
 0.355364 0.0159476
 -0.234652 0.00303178
 -1.56085 5.93536
 0.697853 0.237168
 1.16173 1.82149
 -0.0868749 5.69611e-05
 0.848602 0.51858
 -1.39728 3.8118
 -0.322482 0.0108149
 -1.30165 2.87067
 0.899917 0.655858
 -1.09368 1.43076
 -0.234697 0.00303411
 -0.82919 0.472733
 0.50266 0.0638408
 0.157798 0.00062002
 -1.05082 1.21932
 0.173845 0.000913384
 -0.331198 0.0120324
 -0.0576437 1.1041e-05
 0.854661 0.533551
 0.156938 0.000606621
 0.137709 0.000359625
 0.80666 0.423411
 0.223474 0.00249408
 -0.521204 0.0737957
 0.722433 0.272389
 -0.334377 0.0125011
 0.927401 0.739726
 0.468226 0.0480644
 0.152841 0.000545711
 -0.331825 0.0121238
 0.21686 0.00221167
 -0.492898 0.0590238
 0.240169 0.00332709
 -0.368321 0.0184037
 0.499579 0.0622896
 0.0434354 3.5594e-06
 -0.265078 0.00493735
 0.220158 0.00234929
 1.01167 1.04752
 0.806162 0.422366
 -0.0726587 2.78708e-05
 0.0193219 1.39379e-07
 -0.573739 0.108357
 -1.21822 2.20244
 0.341792 0.0136474
 -1.50457 5.12449
 0.369767 0.0186945
 -0.285489 0.00664286
